item,command,returncode,output,stage,variant,training_seed,timestamp
nproc,nproc,0,1,train_preflight,decouple_deepsets_gpsi,2,2026-05-17 14:36:31
nproc_all,nproc --all,0,16,train_preflight,decouple_deepsets_gpsi,2,2026-05-17 14:36:31
taskset_current_process,taskset -pc 12023,0,pid 12023's current affinity list: 0-15,train_preflight,decouple_deepsets_gpsi,2,2026-05-17 14:36:31
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       6.0Gi        52Gi       0.0Ki       4.5Gi        56Gi
Swap:             0B          0B          0B",train_preflight,decouple_deepsets_gpsi,2,2026-05-17 14:36:31
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G  9.8G   66G  13% /",train_preflight,decouple_deepsets_gpsi,2,2026-05-17 14:36:31
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",train_preflight,decouple_deepsets_gpsi,2,2026-05-17 14:36:31
nproc,nproc,0,1,train_preflight,decouple_nk_obs,3,2026-05-17 14:36:32
nproc_all,nproc --all,0,16,train_preflight,decouple_nk_obs,3,2026-05-17 14:36:32
taskset_current_process,taskset -pc 12038,0,pid 12038's current affinity list: 0-15,train_preflight,decouple_nk_obs,3,2026-05-17 14:36:32
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       6.0Gi        52Gi       0.0Ki       4.5Gi        56Gi
Swap:             0B          0B          0B",train_preflight,decouple_nk_obs,3,2026-05-17 14:36:32
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G  9.8G   66G  13% /",train_preflight,decouple_nk_obs,3,2026-05-17 14:36:32
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",train_preflight,decouple_nk_obs,3,2026-05-17 14:36:32
nproc,nproc,0,1,train_preflight,decouple_nk_gpsi,3,2026-05-17 14:36:34
nproc_all,nproc --all,0,16,train_preflight,decouple_nk_gpsi,3,2026-05-17 14:36:34
taskset_current_process,taskset -pc 12053,0,pid 12053's current affinity list: 0-15,train_preflight,decouple_nk_gpsi,3,2026-05-17 14:36:34
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       6.1Gi        52Gi       0.0Ki       4.5Gi        56Gi
Swap:             0B          0B          0B",train_preflight,decouple_nk_gpsi,3,2026-05-17 14:36:34
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G  9.8G   66G  13% /",train_preflight,decouple_nk_gpsi,3,2026-05-17 14:36:34
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",train_preflight,decouple_nk_gpsi,3,2026-05-17 14:36:34
nproc,nproc,0,1,train_preflight,decouple_deepsets_obs,3,2026-05-17 14:41:35
nproc_all,nproc --all,0,16,train_preflight,decouple_deepsets_obs,3,2026-05-17 14:41:35
taskset_current_process,taskset -pc 12252,0,pid 12252's current affinity list: 0-15,train_preflight,decouple_deepsets_obs,3,2026-05-17 14:41:35
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       7.0Gi        51Gi       0.0Ki       4.5Gi        55Gi
Swap:             0B          0B          0B",train_preflight,decouple_deepsets_obs,3,2026-05-17 14:41:35
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G  9.8G   66G  13% /",train_preflight,decouple_deepsets_obs,3,2026-05-17 14:41:35
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",train_preflight,decouple_deepsets_obs,3,2026-05-17 14:41:35
nproc,nproc,0,1,train_preflight,decouple_deepsets_gpsi,3,2026-05-17 14:41:35
nproc_all,nproc --all,0,16,train_preflight,decouple_deepsets_gpsi,3,2026-05-17 14:41:35
taskset_current_process,taskset -pc 12261,0,pid 12261's current affinity list: 0-15,train_preflight,decouple_deepsets_gpsi,3,2026-05-17 14:41:35
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       7.1Gi        51Gi       0.0Ki       4.5Gi        54Gi
Swap:             0B          0B          0B",train_preflight,decouple_deepsets_gpsi,3,2026-05-17 14:41:35
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G  9.8G   66G  13% /",train_preflight,decouple_deepsets_gpsi,3,2026-05-17 14:41:35
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",train_preflight,decouple_deepsets_gpsi,3,2026-05-17 14:41:35
nproc,nproc,0,1,validate_only,decouple_nk_obs,0,2026-05-17 15:43:46
nproc_all,nproc --all,0,16,validate_only,decouple_nk_obs,0,2026-05-17 15:43:46
taskset_current_process,taskset -pc 15413,0,pid 15413's current affinity list: 0-15,validate_only,decouple_nk_obs,0,2026-05-17 15:43:46
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       4.4Gi        53Gi       0.0Ki       4.6Gi        57Gi
Swap:             0B          0B          0B",validate_only,decouple_nk_obs,0,2026-05-17 15:43:46
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G  9.9G   66G  14% /",validate_only,decouple_nk_obs,0,2026-05-17 15:43:46
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",validate_only,decouple_nk_obs,0,2026-05-17 15:43:46
nproc,nproc,0,1,validate_only,decouple_nk_obs,1,2026-05-17 15:43:50
nproc_all,nproc --all,0,16,validate_only,decouple_nk_obs,1,2026-05-17 15:43:50
taskset_current_process,taskset -pc 15463,0,pid 15463's current affinity list: 0-15,validate_only,decouple_nk_obs,1,2026-05-17 15:43:50
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       4.4Gi        53Gi       0.0Ki       4.6Gi        57Gi
Swap:             0B          0B          0B",validate_only,decouple_nk_obs,1,2026-05-17 15:43:50
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G  9.9G   66G  14% /",validate_only,decouple_nk_obs,1,2026-05-17 15:43:50
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",validate_only,decouple_nk_obs,1,2026-05-17 15:43:50
nproc,nproc,0,1,validate_only,decouple_nk_obs,2,2026-05-17 15:43:53
nproc_all,nproc --all,0,16,validate_only,decouple_nk_obs,2,2026-05-17 15:43:53
taskset_current_process,taskset -pc 15499,0,pid 15499's current affinity list: 0-15,validate_only,decouple_nk_obs,2,2026-05-17 15:43:53
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       4.4Gi        53Gi       0.0Ki       4.6Gi        57Gi
Swap:             0B          0B          0B",validate_only,decouple_nk_obs,2,2026-05-17 15:43:53
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G  9.9G   66G  14% /",validate_only,decouple_nk_obs,2,2026-05-17 15:43:53
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",validate_only,decouple_nk_obs,2,2026-05-17 15:43:53
nproc,nproc,0,1,validate_only,decouple_nk_gpsi,0,2026-05-17 15:43:57
nproc_all,nproc --all,0,16,validate_only,decouple_nk_gpsi,0,2026-05-17 15:43:57
taskset_current_process,taskset -pc 15510,0,pid 15510's current affinity list: 0-15,validate_only,decouple_nk_gpsi,0,2026-05-17 15:43:57
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       4.4Gi        53Gi       0.0Ki       4.6Gi        57Gi
Swap:             0B          0B          0B",validate_only,decouple_nk_gpsi,0,2026-05-17 15:43:57
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G  9.9G   66G  14% /",validate_only,decouple_nk_gpsi,0,2026-05-17 15:43:57
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",validate_only,decouple_nk_gpsi,0,2026-05-17 15:43:57
nproc,nproc,0,1,validate_only,decouple_nk_gpsi,1,2026-05-17 15:44:00
nproc_all,nproc --all,0,16,validate_only,decouple_nk_gpsi,1,2026-05-17 15:44:00
taskset_current_process,taskset -pc 15545,0,pid 15545's current affinity list: 0-15,validate_only,decouple_nk_gpsi,1,2026-05-17 15:44:00
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       4.4Gi        53Gi       0.0Ki       4.6Gi        57Gi
Swap:             0B          0B          0B",validate_only,decouple_nk_gpsi,1,2026-05-17 15:44:00
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G  9.9G   66G  14% /",validate_only,decouple_nk_gpsi,1,2026-05-17 15:44:00
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",validate_only,decouple_nk_gpsi,1,2026-05-17 15:44:00
nproc,nproc,0,1,validate_only,decouple_nk_gpsi,2,2026-05-17 15:44:04
nproc_all,nproc --all,0,16,validate_only,decouple_nk_gpsi,2,2026-05-17 15:44:04
taskset_current_process,taskset -pc 15581,0,pid 15581's current affinity list: 0-15,validate_only,decouple_nk_gpsi,2,2026-05-17 15:44:04
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       4.4Gi        53Gi       0.0Ki       4.6Gi        57Gi
Swap:             0B          0B          0B",validate_only,decouple_nk_gpsi,2,2026-05-17 15:44:04
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G  9.9G   66G  14% /",validate_only,decouple_nk_gpsi,2,2026-05-17 15:44:04
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",validate_only,decouple_nk_gpsi,2,2026-05-17 15:44:04
nproc,nproc,0,1,validate_only,decouple_deepsets_obs,0,2026-05-17 15:44:07
nproc_all,nproc --all,0,16,validate_only,decouple_deepsets_obs,0,2026-05-17 15:44:07
taskset_current_process,taskset -pc 15592,0,pid 15592's current affinity list: 0-15,validate_only,decouple_deepsets_obs,0,2026-05-17 15:44:07
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       4.4Gi        53Gi       0.0Ki       4.6Gi        57Gi
Swap:             0B          0B          0B",validate_only,decouple_deepsets_obs,0,2026-05-17 15:44:07
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G  9.9G   66G  14% /",validate_only,decouple_deepsets_obs,0,2026-05-17 15:44:07
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",validate_only,decouple_deepsets_obs,0,2026-05-17 15:44:07
nproc,nproc,0,1,validate_only,decouple_deepsets_obs,1,2026-05-17 15:44:11
nproc_all,nproc --all,0,16,validate_only,decouple_deepsets_obs,1,2026-05-17 15:44:11
taskset_current_process,taskset -pc 15627,0,pid 15627's current affinity list: 0-15,validate_only,decouple_deepsets_obs,1,2026-05-17 15:44:11
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       4.4Gi        53Gi       0.0Ki       4.6Gi        57Gi
Swap:             0B          0B          0B",validate_only,decouple_deepsets_obs,1,2026-05-17 15:44:11
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G  9.9G   66G  14% /",validate_only,decouple_deepsets_obs,1,2026-05-17 15:44:11
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",validate_only,decouple_deepsets_obs,1,2026-05-17 15:44:11
nproc,nproc,0,1,validate_only,decouple_deepsets_obs,2,2026-05-17 15:44:15
nproc_all,nproc --all,0,16,validate_only,decouple_deepsets_obs,2,2026-05-17 15:44:15
taskset_current_process,taskset -pc 15662,0,pid 15662's current affinity list: 0-15,validate_only,decouple_deepsets_obs,2,2026-05-17 15:44:15
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       4.4Gi        53Gi       0.0Ki       4.6Gi        57Gi
Swap:             0B          0B          0B",validate_only,decouple_deepsets_obs,2,2026-05-17 15:44:15
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G  9.9G   66G  14% /",validate_only,decouple_deepsets_obs,2,2026-05-17 15:44:15
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",validate_only,decouple_deepsets_obs,2,2026-05-17 15:44:15
nproc,nproc,0,1,validate_only,decouple_deepsets_gpsi,0,2026-05-17 15:44:18
nproc_all,nproc --all,0,16,validate_only,decouple_deepsets_gpsi,0,2026-05-17 15:44:18
taskset_current_process,taskset -pc 15673,0,pid 15673's current affinity list: 0-15,validate_only,decouple_deepsets_gpsi,0,2026-05-17 15:44:18
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       4.4Gi        53Gi       0.0Ki       4.6Gi        57Gi
Swap:             0B          0B          0B",validate_only,decouple_deepsets_gpsi,0,2026-05-17 15:44:18
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G  9.9G   66G  14% /",validate_only,decouple_deepsets_gpsi,0,2026-05-17 15:44:18
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",validate_only,decouple_deepsets_gpsi,0,2026-05-17 15:44:18
nproc,nproc,0,1,validate_only,decouple_deepsets_gpsi,1,2026-05-17 15:44:22
nproc_all,nproc --all,0,16,validate_only,decouple_deepsets_gpsi,1,2026-05-17 15:44:22
taskset_current_process,taskset -pc 15708,0,pid 15708's current affinity list: 0-15,validate_only,decouple_deepsets_gpsi,1,2026-05-17 15:44:22
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       4.4Gi        53Gi       0.0Ki       4.6Gi        57Gi
Swap:             0B          0B          0B",validate_only,decouple_deepsets_gpsi,1,2026-05-17 15:44:22
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G  9.9G   66G  14% /",validate_only,decouple_deepsets_gpsi,1,2026-05-17 15:44:22
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",validate_only,decouple_deepsets_gpsi,1,2026-05-17 15:44:22
nproc,nproc,0,1,validate_only,decouple_deepsets_gpsi,2,2026-05-17 15:44:26
nproc_all,nproc --all,0,16,validate_only,decouple_deepsets_gpsi,2,2026-05-17 15:44:26
taskset_current_process,taskset -pc 15743,0,pid 15743's current affinity list: 0-15,validate_only,decouple_deepsets_gpsi,2,2026-05-17 15:44:26
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       4.4Gi        53Gi       0.0Ki       4.6Gi        57Gi
Swap:             0B          0B          0B",validate_only,decouple_deepsets_gpsi,2,2026-05-17 15:44:26
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G  9.9G   66G  14% /",validate_only,decouple_deepsets_gpsi,2,2026-05-17 15:44:26
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",validate_only,decouple_deepsets_gpsi,2,2026-05-17 15:44:26
nproc,nproc,0,16,validate_only,decouple_deepsets_gpsi,0,2026-05-17 18:03:33
nproc_all,nproc --all,0,16,validate_only,decouple_deepsets_gpsi,0,2026-05-17 18:03:33
taskset_current_process,taskset -pc 20767,0,pid 20767's current affinity list: 0-15,validate_only,decouple_deepsets_gpsi,0,2026-05-17 18:03:33
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       4.4Gi        53Gi       0.0Ki       4.7Gi        57Gi
Swap:             0B          0B          0B",validate_only,decouple_deepsets_gpsi,0,2026-05-17 18:03:33
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G   10G   66G  14% /",validate_only,decouple_deepsets_gpsi,0,2026-05-17 18:03:33
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": """", ""NUMEXPR_NUM_THREADS"": """", ""OMP_NUM_THREADS"": """", ""OPENBLAS_NUM_THREADS"": """", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",validate_only,decouple_deepsets_gpsi,0,2026-05-17 18:03:33
nproc,nproc,0,1,validate_only,decouple_nk_obs,0,2026-05-17 18:03:52
nproc_all,nproc --all,0,16,validate_only,decouple_nk_obs,0,2026-05-17 18:03:52
taskset_current_process,taskset -pc 20886,0,pid 20886's current affinity list: 0-15,validate_only,decouple_nk_obs,0,2026-05-17 18:03:52
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       4.4Gi        53Gi       0.0Ki       4.7Gi        57Gi
Swap:             0B          0B          0B",validate_only,decouple_nk_obs,0,2026-05-17 18:03:52
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G   10G   66G  14% /",validate_only,decouple_nk_obs,0,2026-05-17 18:03:52
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",validate_only,decouple_nk_obs,0,2026-05-17 18:03:52
nproc,nproc,0,1,validate_only,decouple_nk_obs,1,2026-05-17 18:03:56
nproc_all,nproc --all,0,16,validate_only,decouple_nk_obs,1,2026-05-17 18:03:56
taskset_current_process,taskset -pc 20936,0,pid 20936's current affinity list: 0-15,validate_only,decouple_nk_obs,1,2026-05-17 18:03:56
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       4.4Gi        53Gi       0.0Ki       4.7Gi        57Gi
Swap:             0B          0B          0B",validate_only,decouple_nk_obs,1,2026-05-17 18:03:56
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G   10G   66G  14% /",validate_only,decouple_nk_obs,1,2026-05-17 18:03:56
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",validate_only,decouple_nk_obs,1,2026-05-17 18:03:56
nproc,nproc,0,1,validate_only,decouple_nk_obs,2,2026-05-17 18:04:00
nproc_all,nproc --all,0,16,validate_only,decouple_nk_obs,2,2026-05-17 18:04:00
taskset_current_process,taskset -pc 20971,0,pid 20971's current affinity list: 0-15,validate_only,decouple_nk_obs,2,2026-05-17 18:04:00
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       4.4Gi        53Gi       0.0Ki       4.7Gi        57Gi
Swap:             0B          0B          0B",validate_only,decouple_nk_obs,2,2026-05-17 18:04:00
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G   10G   66G  14% /",validate_only,decouple_nk_obs,2,2026-05-17 18:04:00
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",validate_only,decouple_nk_obs,2,2026-05-17 18:04:00
nproc,nproc,0,1,validate_only,decouple_nk_gpsi,0,2026-05-17 18:04:03
nproc_all,nproc --all,0,16,validate_only,decouple_nk_gpsi,0,2026-05-17 18:04:03
taskset_current_process,taskset -pc 20984,0,pid 20984's current affinity list: 0-15,validate_only,decouple_nk_gpsi,0,2026-05-17 18:04:03
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       4.4Gi        53Gi       0.0Ki       4.7Gi        57Gi
Swap:             0B          0B          0B",validate_only,decouple_nk_gpsi,0,2026-05-17 18:04:03
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G   10G   66G  14% /",validate_only,decouple_nk_gpsi,0,2026-05-17 18:04:03
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",validate_only,decouple_nk_gpsi,0,2026-05-17 18:04:03
